Scale,Metric,Metric_Type,Test_Type,p_value,Effect_Size,Significance,Good_MOCA_N,Good_MOCA_Mean,Good_MOCA_Std,Good_MOCA_Median,Bad_MOCA_N,Bad_MOCA_Mean,Bad_MOCA_Std,Bad_MOCA_Median,Normality_Assumption,Additional_Info,Mean_Difference,Median_Difference
scale_3,SE_Std,variability,Levene test,0.19965437715115572,4.6567686003532165,ns,114,6.108775679479955,4.0071698630975074,5.180625138779771,17,6.751693745785187,8.647291144780032,5.3993686566334,True,Variance ratio: 4.657,-0.6429180663052323,-0.21874351785362922
scale_3,SE_IQR,variability,Levene test,0.06779277796012825,8.954844810594908,ns,114,7.750921257423105,5.5276807368612655,6.11961026172794,17,10.272226170106322,16.541389320775696,5.93564715128468,True,Variance ratio: 8.955,-2.5213049126832168,0.1839631104432602
scale_3,SE_Range,variability,Levene test,0.6839184690895431,1.7006066303805676,ns,114,31.357014938255457,21.508706863730197,25.41574142780015,17,28.71971864946298,28.048925873795216,23.2285233552563,True,Variance ratio: 1.701,2.637296288792477,2.1872180725438497
scale_3,SE_Positive_Std,variability,Levene test,0.26254983069142634,3.172773191244076,ns,114,3.8023742071612694,2.4630292707145127,3.1820410331841398,17,3.9653673400680076,4.387216704070238,3.69208916941856,True,Variance ratio: 3.173,-0.16299313290673823,-0.51004813623442
scale_3,SE_Negative_Std,variability,Levene test,0.29242727847401695,3.4307805137241574,ns,114,3.7839316664327187,2.522128131079921,3.106759336486015,17,3.7666491282610197,4.671578096466256,2.95034540256756,True,Variance ratio: 3.431,0.017282538171699002,0.1564139339184547
scale_3,rSO2_Std,variability,Levene test,0.002006924505203412,3.091085616614013,**,114,0.7964028887754215,0.520483724371141,0.701291698218247,17,1.3557619261186677,0.9150876006138258,1.15736654037444,True,Variance ratio: 3.091,-0.5593590373432462,-0.456074842156193
scale_3,rSO2_IQR,variability,Levene test,0.0015839889054635006,3.703161640938887,**,114,0.8178159839702084,0.5806867273107237,0.734073793983266,17,1.543545112285272,1.1174503454715854,1.428865035844,True,Variance ratio: 3.703,-0.7257291283150635,-0.694791241860734
scale_3,rSO2_Range,variability,Levene test,0.04550989445153116,2.338094089271936,*,114,4.688024144947216,3.498959440783763,3.96076041979424,17,7.214516540377956,5.350198561522083,6.96745484170634,True,Variance ratio: 2.338,-2.52649239543074,-3.0066944219121003
scale_3,rSO2_Positive_Std,variability,Levene test,0.09730090059447588,1.9434003257120056,ns,114,0.5696720583793912,0.40094879271989875,0.476194151750151,17,0.8560409993728664,0.5589462486164665,0.785083896216771,True,Variance ratio: 1.943,-0.2863689409934752,-0.30888974446662
scale_3,rSO2_Negative_Std,variability,Levene test,0.0017981750400309115,5.0200856563561524,**,114,0.5224340402310141,0.35531880391097087,0.4581567047512105,17,0.9255684024497354,0.7961112393071976,0.756205020872672,True,Variance ratio: 5.020,-0.40313436221872123,-0.29804831612146154
scale_3,MAP_Std,variability,Levene test,0.6021391875162774,2.862777960493153,ns,114,6.615075239778464,5.891621556464611,4.872642497012545,17,8.099879255823168,9.968473875659297,6.1598412382529,True,Variance ratio: 2.863,-1.4848040160447047,-1.2871987412403554
scale_3,MAP_IQR,variability,Levene test,0.25959807588053857,4.167710748732216,ns,114,6.905468324232299,7.328880088536355,4.86294404889089,17,9.475111641386098,14.961888056252576,5.18157347462672,True,Variance ratio: 4.168,-2.5696433171537993,-0.3186294257358302
scale_3,MAP_Range,variability,Levene test,0.6582426573343138,1.125654977040479,ns,114,35.90043054973095,30.755604674128715,25.5506029680996,17,37.02575788591675,32.630739629082626,29.1211652233664,True,Variance ratio: 1.126,-1.1253273361857978,-3.5705622552668004
scale_3,MAP_Positive_Std,variability,Levene test,0.93686957708095,2.1223264609206756,ns,114,4.681167836755884,4.071267096989051,3.5219105775184403,17,5.591071226055558,5.931106054928267,4.73603763676149,True,Variance ratio: 2.122,-0.9099033892996733,-1.21412705924305
scale_3,MAP_Negative_Std,variability,Levene test,0.9003559811000196,1.401980145708083,ns,114,4.269411057468771,3.9843586626018164,2.7006351364915,17,4.583445131977254,4.717689537465142,3.85779066649708,True,Variance ratio: 1.402,-0.3140340745084833,-1.1571555300055798
scale_3,rSO2_contra_Std,variability,Levene test,0.8549171463649001,1.3077135532106905,ns,114,0.6186509868591927,0.4145153435525381,0.577764626412582,17,0.7282121486742312,0.47402028086870757,0.66957027207523,True,Variance ratio: 1.308,-0.1095611618150385,-0.09180564566264804
scale_3,rSO2_contra_IQR,variability,Levene test,0.8392987399092645,1.197560977612293,ns,114,0.6571639007120171,0.5537830450482369,0.5675455759175481,17,0.7949874191871786,0.5060469794423391,0.665177362583982,True,Variance ratio: 1.198,-0.1378235184751615,-0.0976317866664339
scale_3,rSO2_contra_Range,variability,Levene test,0.7144934032448343,1.883121634629035,ns,114,3.51681826980393,2.553675344637862,3.28278983928855,17,4.079385610390616,3.5043289776777335,3.46696948496459,True,Variance ratio: 1.883,-0.5625673405866856,-0.18417964567604006
scale_3,rSO2_contra_Positive_Std,variability,Levene test,0.8095452332737852,1.5213109032256196,ns,113,0.42771759951086313,0.29713287828013624,0.42823809922766,17,0.5073374629584007,0.36648794923520905,0.437057106071006,True,Variance ratio: 1.521,-0.07961986344753752,-0.008819006843346022
scale_3,rSO2_contra_Negative_Std,variability,Levene test,0.6442530883791,1.4473663533809187,ns,113,0.4087052828809556,0.269566463119282,0.398083839618195,17,0.4568351811068928,0.3243060844098959,0.410378461114816,True,Variance ratio: 1.447,-0.04812989822593722,-0.012294621496621028
