Metric,Metric_Type,Test_Type,p_value,Effect_Size,Significance,Good_MOCA_N,Good_MOCA_Mean,Good_MOCA_Std,Good_MOCA_Median,Bad_MOCA_N,Bad_MOCA_Mean,Bad_MOCA_Std,Bad_MOCA_Median,Normality_Assumption,Additional_Info,Mean_Difference,Median_Difference
Cross_Correlation,correlation,Mann-Whitney U,0.905345468662569,0.005194673110498209,ns,456,-0.006061170858788662,0.3474845972007472,-0.03161216096911905,68,-0.0323959104934317,0.27388055168725733,-0.01276279136912715,False,"Good normal: False, Bad normal: False",0.026334739634643035,-0.0188493695999919
Circular_Correlation,correlation,Mann-Whitney U,0.917600037167477,0.004519553139458728,ns,456,-0.005913216309985103,0.3474770076055111,-0.03128053024697025,68,-0.032873188882422466,0.2735198818733609,-0.01232305757804605,False,"Good normal: False, Bad normal: False",0.026959972572437364,-0.0189574726689242
Phase_Lag,correlation,Mann-Whitney U,0.3299340442114871,0.04256016628126278,ns,456,-1.888157894736842,29.35486915271156,-1.0,68,1.3235294117647058,32.82856472622884,2.5,False,"Good normal: False, Bad normal: False",-3.211687306501548,-3.5
Max_Cross_Correlation,correlation,Mann-Whitney U,0.2174522158509935,0.05387832435545611,ns,456,0.5118786580739938,0.16684694322760865,0.5015563090756214,68,0.48413231898842357,0.14166340186043425,0.470945559671611,False,"Good normal: False, Bad normal: True",0.027746339085570226,0.03061074940401043
